timestamp,model,prompt_strategy,file,code_chars,elapsed_s,result
2026-02-09T14:22:49.288143,qwen2.5-coder-7b-instruct-q4_k_m.gguf,zero_shot,vuln_04_b_nested_map.go,5711,5.572,"### Vulnerability Analysis

1. **Vulnerability Type**: Non-deterministic operations
   - **Severity**: High
   - **Affected Code Location**: `BatchUpdateInventory` function, lines 18-38
   - **Description**: The outer map (zone → items) and the inner map (item → qty) are both iterated with `range`. Go's map iteration order is randomized, so the sequence of PutState calls differs across endorsing peers. This leads to non-deterministic behavior in the order of state updates.
   - **Recommended Fix**: Use a deterministic iteration order, such as sorting the keys before iterating. For example:
     ```go
     zoneIDs := make([]string, 0, len(updates))
     for zoneID := range updates {
         zoneIDs = append(zoneIDs, zoneID)
     }
     sort.Strings(zoneIDs)

     for _, zoneID := range zoneIDs {
         // Inner map iteration remains the same
     }
     ```

2. **Vulnerability Type**: Non-deterministic operations
   - **Severity**: High
   - **Affected Code Location**: `GenerateZoneReport` function, lines 42-58
   - **Description**: The outer iteration over zones and the inner iteration over items are both random, leading to non-deterministic behavior in the order of report generation.
   - **Recommended Fix**: Use a deterministic iteration order, such as sorting the keys before iterating. For example:
     ```go
     zoneIDs := make([]string, 0, len(zoneData))
     for zoneID := range zoneData {
         zoneIDs = append(zoneIDs, zoneID)
     }
     sort.Strings(zoneIDs)

     for _, zoneID := range zoneIDs {
         // Inner map iteration remains the same
     }
     ```

3. **Vulnerability Type**: Non-deterministic operations
   - **Severity**: High
   - **Affected Code Location**: `MergeZones` function, lines 62-78
   - **Description**: The iteration over the `merged` map to write state is non-deterministic, leading to potential issues if the order of writes matters.
   - **Recommended Fix**: Use a deterministic iteration order, such as sorting the keys before iterating. For example:
     ```go
     itemIDs := make([]string, 0, len(merged))
     for itemID := range merged {
         itemIDs = append(itemIDs, itemID)
     }
     sort.Strings(itemIDs)

     for _, itemID := range itemIDs {
         // Write state remains the same
     }
     ```

### Summary

- **Non-deterministic operations**: High severity vulnerabilities in `BatchUpdateInventory`, `GenerateZoneReport`, and `MergeZones` functions.
- **Recommended fixes**: Use deterministic iteration orders by sorting keys before iterating.

No other vulnerabilities were detected in the provided chaincode."
2026-02-09T14:22:54.944439,qwen2.5-coder-7b-instruct-q4_k_m.gguf,zero_shot,vuln_04_map_iter.go,4688,5.656,"### Vulnerability Analysis

1. **Vulnerability Type**: Non-deterministic operations
   - **Severity**: High
   - **Affected Code Location**: `BatchRestock`, `GenerateReport`, `ApplyDiscounts`
   - **Description**: The Go map iteration order is intentionally randomised by the runtime. Different peers iterate in different orders, producing different write-set orderings and causing endorsement mismatch.
   - **Recommended Fix**: Use a deterministic data structure or algorithm to ensure consistent iteration order across peers. For example, use a sorted map or a slice of keys and iterate over the slice.

2. **Vulnerability Type**: Non-deterministic operations
   - **Severity**: High
   - **Affected Code Location**: `GenerateReport`
   - **Description**: The order of lines in the `report` string is non-deterministic. Peer A might produce ""Apples:100|Bananas:200"" while Peer B produces ""Bananas:200|Apples:100"".
   - **Recommended Fix**: Use a sorted map or a slice of keys and iterate over the slice to ensure consistent order.

3. **Vulnerability Type**: Non-deterministic operations
   - **Severity**: High
   - **Affected Code Location**: `ApplyDiscounts`
   - **Description**: The order in which products are updated differs per peer, resulting in a different write-set order.
   - **Recommended Fix**: Use a sorted map or a slice of keys and iterate over the slice to ensure consistent order.

4. **Vulnerability Type**: Non-deterministic operations
   - **Severity**: High
   - **Affected Code Location**: `BatchRestock`
   - **Description**: The order of `PutState` calls inside the map iteration depends on the map iteration order, leading to different proposals.
   - **Recommended Fix**: Use a sorted map or a slice of keys and iterate over the slice to ensure consistent order.

5. **Vulnerability Type**: Non-deterministic operations
   - **Severity**: High
   - **Affected Code Location**: `ApplyDiscounts`
   - **Description**: The order of `PutState` calls inside the map iteration depends on the map iteration order, leading to different proposals.
   - **Recommended Fix**: Use a sorted map or a slice of keys and iterate over the slice to ensure consistent order.

6. **Vulnerability Type**: Non-deterministic operations
   - **Severity**: High
   - **Affected Code Location**: `BatchRestock`
   - **Description**: The order of `PutState` calls inside the map iteration depends on the map iteration order, leading to different proposals.
   - **Recommended Fix**: Use a sorted map or a slice of keys and iterate over the slice to ensure consistent order.

### Summary

- **Non-deterministic operations**: High severity. Ensure consistent iteration order across peers by using a sorted map or a slice of keys and iterating over the slice.
- **No other vulnerabilities detected.**"
2026-02-09T14:23:00.160418,qwen2.5-coder-7b-instruct-q4_k_m.gguf,zero_shot,vuln_05_phantom.go,5565,5.215,"### Vulnerability Analysis

1. **Vulnerability Type**: Phantom Read / MVCC Conflict Pattern
   - **Severity**: High
   - **Affected Code Location**: `CloseAuction` function (lines 42-63)
   - **Description**: The `CloseAuction` function reads all bids for a given auction using `GetStateByPartialCompositeKey`, which creates a broad read-set. If another transaction inserts a new bid concurrently, the read-set becomes stale and MVCC validation will fail.
   - **Recommended Fix**: Use a more granular approach to read and write data. For example, read the highest bid and total value separately and then write the summary. This reduces the read-set and minimizes the risk of phantom reads.

2. **Vulnerability Type**: Check-then-Act Pattern with Phantom Read Risk
   - **Severity**: High
   - **Affected Code Location**: `TransferWithBalanceCheck` function (lines 81-95)
   - **Description**: The `TransferWithBalanceCheck` function reads the sender's balance, checks if there are sufficient funds, and then updates the balances. If another transaction modifies the sender's balance between the read and the commit, MVCC validation will reject.
   - **Recommended Fix**: Use a single transaction to read and update the balances atomically. This can be achieved using a single `PutState` operation that includes both the sender's and receiver's balances.

3. **Vulnerability Type**: Non-deterministic Operations
   - **Severity**: Medium
   - **Affected Code Location**: `IncrementCounter` function (lines 65-74)
   - **Description**: The `IncrementCounter` function reads the current value, increments it, and writes it back. If two concurrent transactions both read the same counter value and then write back the incremented value, one of the transactions will be rejected by MVCC validation.
   - **Recommended Fix**: Use a single transaction to read and update the counter atomically. This can be achieved using a single `PutState` operation.

### Summary of Vulnerabilities

- **Phantom Read / MVCC Conflict Pattern**: High severity, `CloseAuction` function.
- **Check-then-Act Pattern with Phantom Read Risk**: High severity, `TransferWithBalanceCheck` function.
- **Non-deterministic Operations**: Medium severity, `IncrementCounter` function.

### Recommendations

1. **CloseAuction**: Use a more granular approach to read and write data.
2. **TransferWithBalanceCheck**: Use a single transaction to read and update the balances atomically.
3. **IncrementCounter**: Use a single transaction to read and update the counter atomically."
2026-02-09T14:23:06.800012,qwen2.5-coder-7b-instruct-q4_k_m.gguf,zero_shot,vuln_06_b_conditional_leak.go,5739,6.638,"### Vulnerability Analysis

1. **Vulnerability Type**: Access Control Issues
   - **Severity**: High
   - **Affected Code Location**: `ProcessClaimsByRange` function, line 14
   - **Description**: The function does not check if the current user is authorized to process claims. This could allow unauthorized users to process claims, potentially leading to data tampering or unauthorized access.
   - **Recommended Fix**: Add access control checks to ensure only authorized users can process claims. This could involve checking user roles or permissions before processing claims.

2. **Vulnerability Type**: Input Validation Flaws
   - **Severity**: High
   - **Affected Code Location**: `GetHighValueClaims` function, line 44
   - **Description**: The function does not validate the `threshold` input. If the threshold is negative, it will close the iterator and return an error, but on the normal path where the threshold is positive, the iterator is never closed. This could lead to resource leaks.
   - **Recommended Fix**: Validate the `threshold` input to ensure it is positive. If the threshold is negative, return an error.

3. **Vulnerability Type**: Read-After-Write Conflicts (Phantom Reads)
   - **Severity**: Medium
   - **Affected Code Location**: `ProcessClaimsByRange` function, lines 27-32
   - **Description**: The function first checks if there are any claims in the range and then re-queries the database to process them. This could lead to phantom reads if new claims are added between the two queries.
   - **Recommended Fix**: Use a single query to retrieve and process claims in a single transaction to avoid phantom reads.

4. **Vulnerability Type**: Private Data Leakage
   - **Severity**: High
   - **Affected Code Location**: `GetHighValueClaims` function, line 44
   - **Description**: The function does not check if the claims retrieved are private or sensitive. If the claims contain sensitive information, this could lead to data leakage.
   - **Recommended Fix**: Add access control checks to ensure only authorized users can access sensitive claims.

5. **Vulnerability Type**: Non-Deterministic Operations
   - **Severity**: Low
   - **Affected Code Location**: `ArchiveOldClaims` function, line 44
   - **Description**: The function does not ensure that the claims are archived in a deterministic order. This could lead to non-deterministic behavior, which could be exploited by malicious users.
   - **Recommended Fix**: Ensure that the claims are archived in a deterministic order, for example, by sorting them by claim ID.

6. **Vulnerability Type**: Insecure Key Management
   - **Severity**: Low
   - **Affected Code Location**: `ArchiveOldClaims` function, line 44
   - **Description**: The function does not use secure key management practices. This could lead to insecure key management, which could be exploited by malicious users.
   - **Recommended Fix**: Use secure key management practices, for example, by using secure key storage and encryption.

### Summary

- **Access Control Issues**: High
- **Input Validation Flaws**: High
- **Read-After-Write Conflicts (Phantom Reads)**: Medium
- **Private Data Leakage**: High
- **Non-Deterministic Operations**: Low
- **Insecure Key Management**: Low

No vulnerabilities detected."
2026-02-09T14:23:13.391907,qwen2.5-coder-7b-instruct-q4_k_m.gguf,zero_shot,vuln_06_iterator_leak.go,5460,6.592,"### Vulnerability Analysis

1. **Vulnerability Type**: Iterator Leak
   - **Severity**: High
   - **Affected Code Location**: `GetAssetsByRange`, `SumAssetValues`, `TransferAssetsByOwner`, `DeactivateRange`
   - **Description**: The `GetStateByRange`, `GetStateByPartialCompositeKey`, and `GetStateByRange` functions return iterators that are not closed with `defer resultsIterator.Close()`. This leads to resource leaks, eventually exhausting file descriptors or gRPC connections on the peer.
   - **Recommended Fix**: Add `defer resultsIterator.Close()` at the beginning of each function to ensure the iterator is closed properly.

2. **Vulnerability Type**: Early Return Without Closing Iterator
   - **Severity**: High
   - **Affected Code Location**: `GetAssetsByRange`, `SumAssetValues`
   - **Description**: In the `GetAssetsByRange` and `SumAssetValues` functions, there are early return paths without closing the iterator. This can lead to resource leaks.
   - **Recommended Fix**: Ensure that the iterator is closed before returning from any function that uses it.

3. **Vulnerability Type**: Insecure Key Management
   - **Severity**: Medium
   - **Affected Code Location**: `RegisterAsset`, `TransferAssetsByOwner`
   - **Description**: The `RegisterAsset` function does not validate the `id` parameter, which could lead to insecure key management. Similarly, the `TransferAssetsByOwner` function does not validate the `fromOwner` and `toOwner` parameters, which could also lead to insecure key management.
   - **Recommended Fix**: Validate the `id`, `fromOwner`, and `toOwner` parameters to ensure they meet the expected format and constraints.

4. **Vulnerability Type**: Non-Deterministic Operations
   - **Severity**: Low
   - **Affected Code Location**: `SumAssetValues`
   - **Description**: The `SumAssetValues` function does not handle the case where the `IsActive` field is not present in the asset. This could lead to non-deterministic behavior.
   - **Recommended Fix**: Ensure that the `IsActive` field is always present in the asset.

5. **Vulnerability Type**: Private Data Leakage
   - **Severity**: Low
   - **Affected Code Location**: `GetAssetsByRange`, `SumAssetValues`, `TransferAssetsByOwner`, `DeactivateRange`
   - **Description**: The functions `GetAssetsByRange`, `SumAssetValues`, `TransferAssetsByOwner`, and `DeactivateRange` do not check the visibility of the assets. If the assets are not public, this could lead to private data leakage.
   - **Recommended Fix**: Add access control checks to ensure that only authorized users can access the assets.

### Summary of Recommendations

1. **Iterator Leak**: Add `defer resultsIterator.Close()` at the beginning of each function.
2. **Early Return Without Closing Iterator**: Ensure that the iterator is closed before returning from any function that uses it.
3. **Insecure Key Management**: Validate the `id`, `fromOwner`, and `toOwner` parameters.
4. **Non-Deterministic Operations**: Ensure that the `IsActive` field is always present in the asset.
5. **Private Data Leakage**: Add access control checks to ensure that only authorized users can access the assets.

By addressing these vulnerabilities, the chaincode will be more secure and robust."
2026-02-09T14:23:13.771729,qwen2.5-coder-7b-instruct-q4_k_m.gguf,few_shot,safe_01_logging.go,5177,0.38,No vulnerabilities detected.
2026-02-09T14:23:14.161470,qwen2.5-coder-7b-instruct-q4_k_m.gguf,few_shot,safe_02_local_var.go,6316,0.389,No vulnerabilities detected.
2026-02-09T14:23:14.563439,qwen2.5-coder-7b-instruct-q4_k_m.gguf,few_shot,safe_03_map_read.go,6388,0.402,No vulnerabilities detected.
2026-02-09T14:23:14.884849,qwen2.5-coder-7b-instruct-q4_k_m.gguf,few_shot,safe_04_math_rand.go,5307,0.321,No vulnerabilities detected.
2026-02-09T14:23:15.246554,qwen2.5-coder-7b-instruct-q4_k_m.gguf,few_shot,safe_05_deterministic_time.go,5861,0.362,No vulnerabilities detected.
2026-02-09T14:23:15.610324,qwen2.5-coder-7b-instruct-q4_k_m.gguf,few_shot,safe_06_external_lib.go,6189,0.363,No vulnerabilities detected.
2026-02-09T14:23:26.217997,qwen2.5-coder-7b-instruct-q4_k_m.gguf,few_shot,vuln_01_b_interprocedural.go,5157,10.608,"### Analysis of 'vuln_01_b_interprocedural.go'

#### 1. **Vulnerability Type:** Interprocedural Nondeterminism
#### 2. **Severity:** High
#### 3. **Affected Code Location:** `CreateRecord` function, lines 50-58
#### 4. **Description of the Issue:**
The `CreateRecord` function uses `getCurrentTimestamp()` to set the `RecordedAt` field of the `MedicalRecord`. The `getCurrentTimestamp()` function internally calls `time.Now()`, which produces a different value on each endorsing peer. This causes the `RecordedAt` timestamp to vary across peers, leading to endorsement mismatch.

#### 5. **Recommended Fix:**
Use `ctx.GetStub().GetTxTimestamp()` instead of `getCurrentTimestamp()`.

```go
func (m *MedicalRecordContract) CreateRecord(ctx contractapi.TransactionContextInterface, recordID string, patientID string, diagnosis string, doctor string) error {
	exists, err := m.RecordExists(ctx, recordID)
	if err != nil {
		return err
	}
	if exists {
		return fmt.Errorf(""record %s already exists"", recordID)
	}

	record := MedicalRecord{
		RecordID:   recordID,
		PatientID:  patientID,
		Diagnosis:  diagnosis,
		Doctor:     doctor,
		RecordedAt: ctx.GetStub().GetTxTimestamp().String(),  // Use deterministic timestamp
		LastChecked: formatTimestampNano(), // [VULNERABILITY] another hidden time.Now()
	}

	recordJSON, err := json.Marshal(record)
	if err != nil {
		return err
	}

	return ctx.GetStub().PutState(recordID, recordJSON)
}
```

#### 6. **Vulnerability Type:** Interprocedural Nondeterminism
#### 7. **Severity:** High
#### 8. **Affected Code Location:** `UpdateDiagnosis` function, lines 74-82
#### 9. **Description of the Issue:**
The `UpdateDiagnosis` function uses `buildTimestampedNote()` to modify the `Diagnosis` field of the `MedicalRecord`. The `buildTimestampedNote()` function internally calls `getCurrentTimestamp()`, which produces a different value on each endorsing peer. This causes the `Diagnosis` field to vary across peers, leading to endorsement mismatch.

#### 10. **Recommended Fix:**
Use `ctx.GetStub().GetTxTimestamp()` instead of `getCurrentTimestamp()`.

```go
func (m *MedicalRecordContract) UpdateDiagnosis(ctx contractapi.TransactionContextInterface, recordID string, newDiagnosis string) error {
	recordJSON, err := ctx.GetStub().GetState(recordID)
	if err != nil {
		return fmt.Errorf(""failed to read record %s: %v"", recordID, err)
	}
	if recordJSON == nil {
		return fmt.Errorf(""record %s does not exist"", recordID)
	}

	var record MedicalRecord
	err = json.Unmarshal(recordJSON, &record)
	if err != nil {
		return err
	}

	// Use deterministic timestamp
	record.Diagnosis = fmt.Sprintf(""%s (recorded at %s)"", newDiagnosis, ctx.GetStub().GetTxTimestamp().String())
	record.LastChecked = ctx.GetStub().GetTxTimestamp().String() // Use deterministic timestamp

	updatedJSON, err := json.Marshal(record)
	if err != nil {
		return err
	}

	return ctx.GetStub().PutState(recordID, updatedJSON)
}
```

#### 11. **Vulnerability Type:** Interprocedural Nondeterminism
#### 12. **Severity:** High
#### 13. **Affected Code Location:** `AddCheckupNote` function, lines 98-104
#### 14. **Description of the Issue:**
The `AddCheckupNote` function uses `buildTimestampedNote()` to create a composite note and `getCurrentTimestamp()` to create a nondeterministic key. The `buildTimestampedNote()` function internally calls `getCurrentTimestamp()`, which produces a different value on each endorsing peer. This causes the `noteKey` to vary across peers, leading to endorsement mismatch.

#### 15. **Recommended Fix:**
Use `ctx.GetStub().GetTxTimestamp()` instead of `getCurrentTimestamp()`.

```go
func (m *MedicalRecordContract) AddCheckupNote(ctx contractapi.TransactionContextInterface, recordID string, note string) error {
	_, err := ctx.GetStub().GetState(recordID)
	if err != nil {
		return fmt.Errorf(""failed to read record %s: %v"", recordID, err)
	}

	// Use deterministic timestamp
	compositeNote := buildTimestampedNote(note)
	noteKey := ""NOTE_"" + recordID + ""_"" + ctx.GetStub().GetTxTimestamp().String() // Use deterministic key

	return ctx.GetStub().PutState(noteKey, []byte(compositeNote))
}
```

### Summary
The chaincode contains multiple instances of interprocedural nondeterminism, where the value of `time.Now()` is hidden behind multiple function calls. This leads to endorsement mismatch across endorsing peers. The recommended fix is to replace `getCurrentTimestamp()` and `formatTimestampNano()` with `ctx.GetStub().GetTxTimestamp()` to ensure deterministic timestamps."
